timestamp,quat_0,quat_1,quat_2,quat_3,Control error [deg]
1735208669.25,0.0414664087987074,0.795258459058276,0.34810362508424,0.4946396531221547,0.1130708121804673
1735208669.5,0.0414110145998756,0.7952366818458412,0.3479895539152903,0.4947595558273358,0.1104723428967986
1735208669.75,0.0413536005460008,0.7952130475713723,0.34790998258116,0.4948582955902718,0.1111759921504926
1735208670.0,0.0412779180630358,0.7951905677908835,0.3478326173581907,0.4949551138017913,0.110858556310518
1735208670.25,0.0412518813099966,0.7951765475313575,0.3477698003478016,0.4950239453910763,0.1151215029250352
1735208670.5,0.0411582434353879,0.7951464299555324,0.3476926982652262,0.4951342661332693,0.1137142608649242
1735208670.75,0.0410790960679452,0.795134822057847,0.3476141167813084,0.4952146488459599,0.1128691319109975
1735208671.0,0.0410417225317605,0.7951128094159374,0.3475348385386777,0.4953087252575067,0.1149352338444487
1735208671.25,0.0410105215110051,0.795098762909275,0.3474853852966996,0.4953685510311895,0.1201809020943756
1735208671.5,0.0408952978562639,0.7950727731987429,0.347409934688519,0.4954727007727334,0.1173601734037106
1735208671.75,0.0408069715061899,0.7950491191480706,0.3473340079039301,0.4955711615618512,0.1163692925374562
1735208672.0,0.0407322077757069,0.7950195241354673,0.3472593792572641,0.4956770793682024,0.1165102605240804
1735208672.25,0.0406123258760301,0.7950168953785194,0.3471851743805998,0.4957431086156941,0.1135026884174976
1735208672.5,0.0405217616589296,0.7950068437789198,0.3470947869724515,0.4958299245036402,0.1108813418684917
1735208672.75,0.0404433747148089,0.7949801751392634,0.347013639745572,0.4959358712653826,0.1101285644541576
1735208673.0,0.0403796891565056,0.7949553372833179,0.3469382243756144,0.4960336287949496,0.1108030721500767
1735208673.25,0.0402929511546406,0.7949488651573318,0.3468973471262114,0.4960796412161224,0.1135146526606831
1735208673.5,0.0402261318653068,0.7949342658997519,0.3467975612915955,0.4961782166679423,0.1113280344721374
1735208673.75,0.0401499299724494,0.7948951150425382,0.3467437210606001,0.4962847278627118,0.1136776497326081
1735208674.0,0.0400720591050742,0.7948621001172089,0.3466645604968276,0.4963991885286286,0.1133174691973408
1735208674.25,0.0399773754687935,0.7948425466431429,0.3465988168501032,0.4964840336350999,0.1132992465820734
1735208674.5,0.0398670503185249,0.794836737765574,0.3465146614497052,0.4965609408697754,0.1104774066189406
1735208674.75,0.0398179181336592,0.7948392744760808,0.3464140917738125,0.4966309879239952,0.10879714438272
1735208675.0,0.0397428222898074,0.7948261566439443,0.3463511864317642,0.496701866765534,0.1101546013455845
1735208675.25,0.0396562834630006,0.7948257830968422,0.3462484941795169,0.4967809718425322,0.1065850328275814
1735208675.5,0.0395726943010696,0.794792274406703,0.3461740920974103,0.4968930874642025,0.1063406610153947
1735208675.75,0.0394951971475146,0.7947691022994221,0.3461054616790178,0.4969841172798215,0.1070477997822081
1735208676.0,0.0393811062740654,0.7947516375165667,0.3460193770129063,0.4970810334995358,0.1042486478952469
1735208676.25,0.039350161097846,0.7947431121999976,0.3459283498068647,0.4971604642689674,0.104397833462599
1735208676.5,0.039269308408273,0.7947095327983809,0.3458393107443297,0.4972824660496306,0.1027541866803289
1735208676.75,0.0391754200561542,0.7946774361074411,0.3457945667308923,0.4973722716683371,0.1055718264605616
1735208677.0,0.0390964588264699,0.7946726721027305,0.3456851344055228,0.497462158331035,0.1015550579901969
1735208677.25,0.0390532398142923,0.7946810255009641,0.3455982828414523,0.4975125516665711,0.1015812867490808
1735208677.5,0.0389560068956651,0.7946710254430281,0.3455242276849113,0.4975875791564905,0.1009458401491656
1735208677.75,0.0388684349335315,0.7946569258148009,0.3454167850593588,0.4976915305886211,0.0968337674706845
1735208678.0,0.0388258793365372,0.79462453350448,0.3453220424389099,0.4978123028334593,0.0960151985008224
1735208678.25,0.0387470399206329,0.7946211431496186,0.34521882772385,0.4978954375588844,0.0927590756833183
1735208678.5,0.0386691571027405,0.7946005975357449,0.3451227276553293,0.498000893112197,0.090362795558974
1735208678.75,0.0385906251759471,0.7946012901065049,0.3450593975875198,0.4980497621183505,0.0917875952940221
1735208679.0,0.0385364311299683,0.7945681250480323,0.3449667711530837,0.4981710197649354,0.0906817817216278
1735208679.25,0.0384467124823876,0.7945539331676323,0.3448704316769142,0.498267280625691,0.0877550728104665
1735208679.5,0.0383921423995815,0.7945199388953896,0.3447944185840778,0.4983782890665527,0.0886736612746403
1735208679.75,0.0382839393110882,0.7944931879439409,0.3446855320722629,0.4985045619465882,0.0837646422995703
1735208680.0,0.0382171164418475,0.7944724161539005,0.344575494723539,0.4986188528500321,0.0804566562536024
1735208680.25,0.0381321918933865,0.7944546396031222,0.3445019827130696,0.498704467055633,0.0803161092936761
1735208680.5,0.0380711350287449,0.7944527831205922,0.3444136246648867,0.4987731139654213,0.079235424700073
1735208680.75,0.0379960697644439,0.7944385374521191,0.344326448059055,0.4988617103571172,0.077959187369629
1735208681.0,0.037916449849941,0.7944344427134067,0.3442122232811333,0.4989531084233016,0.0733849203057843
1735208681.25,0.0378834047409665,0.7944103020369783,0.3441750104013059,0.4990197209309568,0.0795423018566907
1735208681.5,0.0377728969375126,0.7943959827891195,0.3441123264446628,0.4990941169501987,0.0796800797402852
1735208681.75,0.0377155660477824,0.7943889962782156,0.3440061398405873,0.499182766551253,0.0769377772101052
1735208682.0,0.0376606674431428,0.7943715367550501,0.3439058857717199,0.4992837644593761,0.0750228400103765
1735208682.25,0.0375583073879875,0.7943766204985081,0.343792116918286,0.4993617313094408,0.0696798361753394
1735208682.5,0.0374906468419696,0.7943535036410841,0.3436937383966998,0.4994712973128741,0.0673874242034457
1735208682.75,0.0374466154295397,0.794346436558901,0.3436157744871139,0.499539477161384,0.0686651274359064
1735208683.0,0.0373905327641972,0.7943296607823694,0.3435581305552839,0.4996099968879066,0.0717613393388774
1735208683.25,0.0373258635494934,0.7943070384256864,0.3434610874461232,0.4997175102275548,0.0697565881869195
1735208683.5,0.0372659957553182,0.7942783251955498,0.3433342677237688,0.4998547471931224,0.0647476944927802
1735208683.75,0.0371679253196427,0.7942669671370716,0.3432423765509684,0.4999431979554827,0.0617774199420182
1735208684.0,0.0370598719460239,0.7942590461492763,0.3431574508524409,0.5000220969375657,0.0592804123029964
1735208684.25,0.0369974434918464,0.794220364520272,0.3431075232316187,0.5001224142729641,0.0627783224270501
1735208684.5,0.0368858033857544,0.7941994854462703,0.3430071579468648,0.5002326502965208,0.0586313929341599
1735208684.75,0.0367977573045614,0.7941628407449566,0.3429482536176385,0.5003376887441789,0.0604330216827975
1735208685.0,0.0367198017736941,0.7941344947209303,0.3428447233480247,0.5004593451265045,0.0575968594017695
1735208685.25,0.0366621326826672,0.7941309107653156,0.34276626926895,0.5005229957211302,0.0575891745916692
1735208685.5,0.0365940916552537,0.7941015843617474,0.342715748177513,0.5006090911292135,0.0609268206042088
1735208685.75,0.0365274215210328,0.7940529299673743,0.3426616218967641,0.5007281745281884,0.0643462399278291
1735208686.0,0.0364161890989409,0.7940469952400827,0.3425842891198147,0.5007985976118314,0.0630921754818132
1735208686.25,0.0363903466011754,0.7940218955590436,0.342498597841923,0.5008988745479337,0.0635009958081127
1735208686.5,0.0363335371053231,0.7939844067971485,0.3424537421759943,0.500993084098028,0.0680002214906494
1735208686.75,0.0362393895217572,0.793980417978183,0.34239772557125,0.5010445090387831,0.0695316115268269
1735208687.0,0.0361557120965197,0.7939667541760186,0.3423034607567546,0.5011366066253194,0.0673012430934818
1735208687.25,0.0360467182298062,0.7939417708927176,0.3422325877286531,0.5012324355357962,0.0675255878945222
1735208687.5,0.0359297096572361,0.7939213137248118,0.3421407544210893,0.5013359230511849,0.0655253761754579
1735208687.75,0.0358483863378381,0.7938969508842167,0.3420783361533009,0.5014229118302292,0.0674398571479741
1735208688.0,0.0357920148860672,0.7938925479229252,0.3419852208365437,0.5014974204841158,0.0655764358287456
1735208688.25,0.0357264584582374,0.7938625456341918,0.341906453411377,0.5016032853968226,0.0657291099828398
1735208688.5,0.0356972254737878,0.793844531087303,0.3417992766271305,0.5017069095133372,0.0628183065122698
1735208688.75,0.0356345886545728,0.7938305205299296,0.3417005895095488,0.5018007452121082,0.0605129218790239
1735208689.0,0.0355751982422533,0.7938272358572132,0.3416021400959128,0.5018771789623568,0.0581069001682408
1735208689.25,0.0355033837326731,0.7938103093233067,0.3415308619414914,0.5019575409305738,0.058878408029102
1735208689.5,0.0354319174351297,0.7937875480307423,0.3414524495553225,0.5020519221264692,0.0589006638606974
1735208689.75,0.0353459133668092,0.7937665011909382,0.3414029565583057,0.5021249139891484,0.0620933250250459
1735208690.0,0.0352494722182079,0.7937459582789078,0.3413200050659394,0.5022205517160995,0.0613043440787919
1735208690.25,0.0351479004836837,0.7937196598918351,0.3412276977274696,0.5023319469199519,0.0596539925644492
1735208690.5,0.0350981666423706,0.7936916923006957,0.3411173424087343,0.5024545501627034,0.0562969324391815
1735208690.75,0.0350584578030653,0.7936663522400474,0.3410205876009309,0.5025630156415843,0.0547500157672402
1735208691.0,0.0349794578414876,0.7936293982293495,0.3409383178471868,0.5026826824337264,0.0550936139593432
1735208691.25,0.0349090371177974,0.7936024193455713,0.3408436333963981,0.5027943682157804,0.0539331402011384
1735208691.5,0.0348394893235008,0.7935673903156173,0.3407755339160052,0.5029006288478867,0.0559566401610709
1735208691.75,0.0347964195165217,0.7935550116162795,0.3407115626914339,0.5029664837500385,0.0570800750699618
1735208692.0,0.0347583268244279,0.7935480580325558,0.3406316596448545,0.5030342043606157,0.0567427711688424
1735208692.25,0.0346480690670402,0.7935202486729304,0.3405323179583241,0.5031529257411779,0.0544923473103722
1735208692.5,0.0345805870582341,0.793494889943055,0.3404536850380767,0.5032507635135399,0.0548575065711247
1735208692.75,0.0345464188183341,0.7934678472037822,0.3403987371835091,0.503332911823274,0.0580711967710954
1735208693.0,0.0344653712873231,0.7934306267755793,0.3403421329095154,0.5034354092067223,0.0610715636090049
1735208693.25,0.0343998565138824,0.7934190744808591,0.3402689685753362,0.5035075482517001,0.0610973060777837
1735208693.5,0.0343233258649764,0.7933897679630602,0.3401894032420541,0.5036127036869733,0.0614749550628062
1735208693.75,0.0342642389565217,0.7933719107923816,0.340131480507003,0.5036839773732037,0.0634788016209881
1735208694.0,0.0342053152583941,0.7933639329831025,0.3400368181850369,0.5037644573888213,0.0613861081452569
1735208694.25,0.0341475636495635,0.7933367485402287,0.3399336177347354,0.5038808220662815,0.0596501815880969
1735208694.5,0.0341000113697689,0.7933345975789308,0.3398611627293044,0.5039363011107088,0.0597182900589245
1735208694.75,0.0340616907746016,0.7933286785198012,0.3397901083682541,0.5039961223210865,0.0608041489965671
1735208695.0,0.0339518241528082,0.7933057340966368,0.339706613330276,0.504095926134865,0.0592371740716544
1735208695.25,0.0338762884576038,0.7932951860327139,0.3396329285277577,0.5041672527617378,0.0592780104680628
1735208695.5,0.0338107514062203,0.7932718254148408,0.3395318757856104,0.5042764612966363,0.0570953813082155
1735208695.75,0.0337624120979316,0.793273612452596,0.3394130695385814,0.5043568613017335,0.0526599805958767
1735208696.0,0.0336792227148081,0.7932375462239483,0.3393290518963587,0.5044756681516505,0.0523507168632022
1735208696.25,0.0335905505804813,0.7932192420705814,0.3392339649500444,0.5045743017088213,0.0501139309861287
1735208696.5,0.0334968553652212,0.7932160797013695,0.3391307627763095,0.5046548695124128,0.0462409865457402
1735208696.75,0.0334293301980666,0.7931978911219232,0.3390345699796632,0.5047525589444269,0.0444073003050107
1735208697.0,0.0333288401141661,0.7931879995210213,0.3389275950619661,0.5048465817830171,0.0405158235473663
1735208697.25,0.0332458417435482,0.7931784366232604,0.3388760394470533,0.5049016850549449,0.0427200832560856
1735208697.5,0.0331814093660086,0.7931405601496853,0.3387960941531147,0.5050190615259216,0.0434038555594611
1735208697.75,0.0330821779592446,0.7931122566615411,0.3387482277294206,0.5051021243717824,0.0468805873200608
1735208698.0,0.0330204059184769,0.7930865520941727,0.3386375035400329,0.5052207585566236,0.0439792397442602
1735208698.25,0.0329601007174364,0.7930733705538932,0.3385281995325517,0.505318630964892,0.0406170567092658
1735208698.5,0.0328851310522179,0.7930702213670796,0.3384218355291014,0.505399696649655,0.0367984369060536
1735208698.75,0.0328215251299585,0.7930413371866316,0.3383321958036825,0.5055091594462375,0.0364638030090986
1735208699.0,0.0327456330284281,0.793018087800751,0.3382366511399468,0.5056144813630656,0.0352927732935199
1735208699.25,0.0326658050780353,0.7929924911653261,0.3381726696659721,0.5057025802040197,0.0369718822754521
1735208699.5,0.0325978599559706,0.792980835634796,0.3380925366055429,0.5057788158215616,0.0360677381151504
1735208699.75,0.0325394840152741,0.7929715708190582,0.3380275962919195,0.5058405025281014,0.0365173443028652
1735208700.0,0.0324801748512204,0.7929405320626095,0.3379352118088189,0.505954685197823,0.0360304586994857
1735208700.25,0.0324337104310921,0.7929201198690665,0.3378765083352085,0.5060288559456911,0.0380421813075031
1735208700.5,0.0323913080392828,0.7929111028821286,0.3377698486495687,0.5061168989798683,0.0351315486312842
1735208700.75,0.0323085900738698,0.7928906940655023,0.3376542909087907,0.5062312535814499,0.0316326024318414
1735208701.0,0.0322515281667355,0.7928601025062402,0.3375878202360337,0.5063271278659559,0.033767574222395
1735208701.25,0.0321672313259281,0.7928586681236551,0.3374869441002024,0.5064019788388615,0.0299375516496525
1735208701.5,0.0320844573057026,0.7928395208030387,0.3374139785460356,0.5064858230335196,0.0300840044252481
1735208701.75,0.0320344550293223,0.7928153857942433,0.3373423584592402,0.5065744673076772,0.0313080062229005
1735208702.0,0.0319567061467813,0.7927882550123857,0.3372500619028523,0.5066832811463062,0.0305659037418877
1735208702.25,0.031881909814404,0.7927498069838311,0.3371950537429124,0.506784750249057,0.034038400371287
1735208702.5,0.0318304533723864,0.7927310303778253,0.3371128589064366,0.5068720312605033,0.0338593892669791
1735208702.75,0.0317564276840879,0.7927204283695367,0.3370571981679666,0.5069302682909393,0.034866374849912
1735208703.0,0.0316611812447376,0.7926764352840899,0.3369990148471399,0.5070436889850352,0.0382036903803282
1735208703.25,0.031622838304171,0.7926731692006735,0.336930876915759,0.507096467260152,0.0382915830921319
1735208703.5,0.0315434170893167,0.792636806869573,0.3368705054830382,0.5071983515051471,0.0408913355491904
1735208703.75,0.0314924094934275,0.7926373638840793,0.3368046508201504,0.5072443836112059,0.0414011486728895
1735208704.0,0.0314369085785844,0.7926040948747461,0.336735336358238,0.5073458217178008,0.0432125933924112
1735208704.25,0.0313657164627209,0.7925825899060414,0.3366300541858546,0.507453679292446,0.0405566773667942
1735208704.5,0.0313219324250542,0.792566424520855,0.3365560601130241,0.5075307061376549,0.0414767056796563
1735208704.75,0.0312382810356635,0.792546923046072,0.3364738298426996,0.5076208293590074,0.0406684325782862
1735208705.0,0.0311544522051315,0.7925301220024618,0.3363872224258096,0.5077096044149746,0.0393404377775823
1735208705.25,0.0311259775243648,0.7925012464731439,0.3363286621668892,0.5077952135129835,0.0429028077309112
1735208705.5,0.0310497744588501,0.7924912850195106,0.3362360853079106,0.5078767267861275,0.0408333046423194
1735208705.75,0.030982644538836,0.7924697546418894,0.3361848655445899,0.5079483240389417,0.0438484069873084
1735208706.0,0.0309131689336963,0.7924644130407591,0.3360598823396977,0.5080435862524695,0.0384789298697114
1735208706.25,0.0308451818290999,0.7924388021019942,0.3360043271142505,0.5081244058708317,0.0411625401095534
1735208706.5,0.0307419285206796,0.7923958229214108,0.3359456870402454,0.5082364498996379,0.0431418233393401
1735208706.75,0.0307025137922815,0.792371635826134,0.3358464200952986,0.5083421372404842,0.0419793604161213
1735208707.0,0.0306622227402882,0.7923461260413941,0.3357596241450916,0.5084416578505017,0.0424623484492485
1735208707.25,0.0305896473920162,0.7923145478738438,0.3356883712801875,0.5085422775808847,0.04366301355725
1735208707.5,0.0305291133460018,0.7922997298863216,0.3356176136313877,0.5086156984214517,0.0443912524316374
1735208707.75,0.0304870414636194,0.7922780806416219,0.3355661499806731,0.5086858974109384,0.0481910151553393
1735208708.0,0.0304274784794545,0.7922762263919856,0.3354789710906007,0.5087498497330977,0.0471900564622274
1735208708.25,0.0303635979441945,0.7922742318277981,0.3353958874373892,0.5088115487993973,0.0467320639380659
1735208708.5,0.0302663440226493,0.7922310628427591,0.3353181889264134,0.5089357559276464,0.0459839640392942
1735208708.75,0.0302189383549045,0.792211101701808,0.3352838012166016,0.5089922973354868,0.0516607885304551
1735208709.0,0.0300957277662002,0.7921686073471091,0.3351934900058778,0.5091251996922213,0.0489843442558139
1735208709.25,0.0300239312256008,0.7921456789326842,0.3350766737761139,0.5092419951193862,0.0451521564247627
1735208709.5,0.0299348676899376,0.7921255221023314,0.3349862536449225,0.509338071225227,0.0434190799479665
1735208709.75,0.0298495256798493,0.7921033736698909,0.3349557020124211,0.509397613782035,0.0480422424998323
1735208710.0,0.0297491874605322,0.7920795096089677,0.3348481653218756,0.5095112780730464,0.0447223419205897
1735208710.25,0.0296598059450363,0.7920408299809357,0.334767037905835,0.5096299146303781,0.0454351228667633
1735208710.5,0.0296069801615514,0.7920391695377821,0.3346713155939155,0.5096984315870041,0.0426990396265409
1735208710.75,0.0295575734767078,0.7920271125870258,0.334596433669251,0.5097691922361004,0.0429175814722952
1735208711.0,0.0294730392167972,0.7920300574367273,0.3344806756118375,0.5098454723917321,0.0378062802291765
1735208711.25,0.0294134739447186,0.7920091092996796,0.3343912201346963,0.5099401241652403,0.0368460826074397
1735208711.5,0.0293767999493347,0.7919707552463409,0.3342755919401424,0.5100775971284611,0.0350809978732513
1735208711.75,0.0293360487905277,0.7919675934377759,0.3341513037073607,0.510166280164035,0.0309862359653152
1735208712.0,0.0292629880977005,0.7919680735835977,0.3340652717134087,0.5102260696857085,0.0287667158486328
1735208712.25,0.0292070291731705,0.7919293328647637,0.3340233324149865,0.5103168570580785,0.0336767548375291
1735208712.5,0.0290905756378026,0.7919045071513778,0.3339202490600207,0.5104294831121027,0.0299609178063064
1735208712.75,0.0289959228400997,0.7918854836377588,0.3338623543680241,0.5105022483773052,0.0311162296546854
1735208713.0,0.0289715506623552,0.791878558556195,0.3337801906876578,0.5105680973735944,0.0313337295048654
1735208713.25,0.0289214545145217,0.7918607875888214,0.3336850669889121,0.510660668758209,0.0304116413336714
1735208713.5,0.0288720116034656,0.7918347567794112,0.3336073626542298,0.5107545912519524,0.031721166267971
1735208713.75,0.0287849005136329,0.7918064752820225,0.3335466297132308,0.5108430101418877,0.0328942852905242
1735208714.0,0.0287265018802318,0.7917737117520186,0.3334846376246032,0.5109375440663403,0.0355250763501544
1735208714.25,0.0286564034774124,0.7917658160204235,0.3333956048495484,0.5110118137462738,0.0339548831772731
1735208714.5,0.0286160857851614,0.791771733953222,0.3332795259026386,0.511080618455794,0.0311806849056779
1735208714.75,0.0285945017152699,0.7917435561995676,0.3332214059437582,0.5111633694905994,0.0364519390795408
1735208715.0,0.0285420114371659,0.7917150168192398,0.3331177935953101,0.5112780274138757,0.0357112859549033
1735208715.25,0.0285119835906061,0.7916917731953002,0.3330446497569587,0.5113633388451652,0.0393728643779809
1735208715.5,0.0284244393042606,0.7916755094519548,0.3329880422472194,0.5114302520428278,0.0396379805564492
1735208715.75,0.028353355950634,0.7916542807131541,0.3329123164437935,0.5115163502713307,0.0397930377487796
1735208716.0,0.0282553251351466,0.7916218790877111,0.3328333918662898,0.5116232700043356,0.0378724220793742
1735208716.25,0.0281921339240597,0.7916029330386669,0.3327815390202907,0.5116897959473831,0.0407947641775194
1735208716.5,0.0281243427960946,0.7915727183757997,0.3327175549573471,0.5117818690503207,0.042451984530146
1735208716.75,0.0280600214760341,0.7915578837968369,0.3326146653530306,0.511875215444086,0.0404401508208707
1735208717.0,0.0279820040900553,0.7915307815978357,0.3325332128535084,0.5119743075385197,0.0397145812108306
1735208717.25,0.0278922226777131,0.7915062170296925,0.3324388337352451,0.5120784648295534,0.0370380547856825
1735208717.5,0.0277764477739497,0.7914585893175056,0.3323762413616452,0.5121989891857565,0.037030331606445
1735208717.75,0.0277288864431802,0.7914318337986094,0.3323190389862011,0.5122800187730138,0.04033457039219
1735208718.0,0.0276733589902837,0.7913849703187981,0.3322348727241503,0.5124099953178878,0.0421512696158288
1735208718.25,0.0275781058762429,0.7913401769391831,0.3321856708934776,0.512516197296428,0.0450876225197589
1735208718.5,0.0274461401318362,0.791296397997647,0.3321018823705958,0.5126451595730912,0.0448904572325545
1735208718.75,0.0273784006331736,0.7912957040888793,0.3320352076283098,0.5126930395124158,0.043839366868724
1735208719.0,0.0272886295402045,0.7912637234561511,0.3319495287507247,0.5128026530764999,0.0438357754285334
1735208719.25,0.0272091601231958,0.7912560796353283,0.331852208621446,0.5128816527022484,0.0408949165313288
1735208719.5,0.0271668233350106,0.7912532121563091,0.3317640047946081,0.5129453802159158,0.039023721270496
1735208719.75,0.0270981913718239,0.791216784337544,0.3317207868607661,0.5130331449052844,0.0433070656844734
1735208720.0,0.0270282983813021,0.791194590422006,0.3316444439150288,0.51312040886507,0.0435776806271519
1735208720.25,0.0269587611964811,0.7911788191337156,0.3315415635512015,0.5132148604502358,0.0410275715412353
1735208720.5,0.0269136561322671,0.7911714252591632,0.3314911264720774,0.5132612044926557,0.0434128402886244
1735208720.75,0.0268811744198449,0.7911608765143121,0.331405652426161,0.5133343583619803,0.0435900722289943
1735208721.0,0.0267756306338043,0.791133191972565,0.3313309809951121,0.5134307345653153,0.0430195189359778
1735208721.25,0.0267095604194208,0.7911021470361596,0.3312803108562671,0.5135147008372349,0.0464362313331889
1735208721.5,0.0266336949458527,0.7910934113096112,0.3312023719046407,0.5135823689738517,0.045942235166251
1735208721.75,0.0265474044740299,0.7910805969513178,0.3311135726404534,0.5136638263067725,0.044245831615683
1735208722.0,0.0264666544685521,0.7910780665330678,0.3310038756962888,0.5137425844969262,0.0402005015454847
1735208722.25,0.0263890234632005,0.7910521379822641,0.3309459264394345,0.5138238299334627,0.0425812407742682
1735208722.5,0.026298764866592,0.7910463914086179,0.3308596437289104,0.5138928660309209,0.0414008362971003
1735208722.75,0.026242156216525,0.7910198095627798,0.3307598960731652,0.5140008767171899,0.0391697609425136
1735208723.0,0.0261168803523907,0.7909847656376057,0.3306874515005454,0.5141077888049892,0.0397876616344774
1735208723.25,0.0259912590638831,0.7909596839151086,0.3306147383649245,0.5141995017977732,0.0412921325499837
1735208723.5,0.025945231937418,0.7909523559604227,0.3305156917612798,0.5142767669649615,0.03841892313892
1735208723.75,0.0259039295021573,0.7909280750596542,0.33043058155716,0.5143708752355386,0.0375520331155598
1735208724.0,0.0258495060709196,0.7909196024106966,0.3303089056802847,0.5144647824552112,0.0324096572855978
1735208724.25,0.0257371252514314,0.7908699611030595,0.3302644197577221,0.5145752792845112,0.0374150646819657
1735208724.5,0.0256569672887382,0.790839209855587,0.3301934387752394,0.5146720870363165,0.0388521632816036
1735208724.75,0.0255617492655045,0.7908331229901194,0.3300817941363654,0.5147577855029489,0.0355005611820615
1735208725.0,0.0255528631706076,0.7907972027460204,0.3300129036693087,0.5148575712996805,0.0360498663383168
1735208725.25,0.0255380464955479,0.7907768754228454,0.3299418972751796,0.5149350307564324,0.0369836763841249
1735208725.5,0.0254847967775818,0.7907516215775328,0.3298577055514916,0.5150303798748317,0.0368471538859012
