timestamp,frame index,eci x [m],eci y [m],eci z [m],q_eta,q_e1,q_e2,q_e3
1735211758.287797,30,-573574.189011341,-4719173.210232951,5083734.564644224,-0.034879739506593795,-0.810031249865456,-0.4151492711938868,-0.4126370764019344
1735211758.412797,31,-573842.183873901,-4719833.1309027225,5083112.081221901,-0.03483760770907775,-0.8100303021968608,-0.415114745223501,-0.41267843963071055
1735211758.537797,32,-574110.1787364611,-4720493.051572495,5082489.597799578,-0.034795475911561694,-0.8100293545282656,-0.4150802192531153,-0.4127198028594867
1735211758.662797,33,-574378.1735990212,-4721152.972242267,5081867.114377255,-0.034753344114045646,-0.8100284068596704,-0.4150456932827295,-0.41276116608826285
1735211758.787797,34,-574646.1684615812,-4721812.8929120395,5081244.630954931,-0.0347112123165296,-0.8100274591910751,-0.4150111673123437,-0.412802529317039
1735211758.912797,35,-574914.1633241413,-4722472.813581811,5080622.147532607,-0.034669080519013545,-0.81002651152248,-0.414976641341958,-0.4128438925458151
1735211759.037797,36,-575182.1581867014,-4723132.734251584,5079999.664110284,-0.0346269487214975,-0.8100255638538847,-0.4149421153715722,-0.41288525577459123
1735211759.162797,37,-575450.1530492614,-4723792.654921356,5079377.180687961,-0.03458481692398145,-0.8100246161852895,-0.41490758940118644,-0.41292661900336736
1735211759.287797,38,-575718.1479118215,-4724452.575591128,5078754.697265637,-0.034542685126465404,-0.8100236685166943,-0.41487306343080066,-0.4129679822321435
1735211759.412797,39,-575986.1427743816,-4725112.4962609,5078132.213843314,-0.03450055332894936,-0.8100227208480991,-0.41483853746041494,-0.41300934546091966
1735211759.537797,40,-576254.1376369416,-4725772.416930672,5077509.730420991,-0.0344584215314333,-0.8100217731795039,-0.41480401149002916,-0.4130507086896958
1735211759.662797,41,-576522.1324995017,-4726432.337600444,5076887.246998668,-0.034416289733917256,-0.8100208255109087,-0.4147694855196434,-0.4130920719184719
1735211759.787797,42,-576790.1273620618,-4727092.258270216,5076264.763576344,-0.03437415793640121,-0.8100198778423134,-0.41473495954925765,-0.41313343514724804
1735211759.912797,43,-577058.1222246218,-4727752.178939989,5075642.2801540205,-0.034332026138885155,-0.8100189301737183,-0.4147004335788719,-0.41317479837602417
1735211760.037797,44,-577325.3451996917,-4728405.7770311935,5075012.991614731,-0.034290037403403854,-0.8100177939109364,-0.4146654866039704,-0.4132161160106594
1735211760.162797,45,-577590.7873199129,-4729044.78802928,5074368.0026972145,-0.03424837873249993,-0.81001622253439,-0.4146295683114317,-0.4132573284530899
1735211760.287797,46,-577856.2294401341,-4729683.799027365,5073723.013779698,-0.03420672006159601,-0.8100146511578434,-0.4145936500188931,-0.41329854089552037
1735211760.412797,47,-578121.6715603555,-4730322.810025451,5073078.024862181,-0.03416506139069208,-0.810013079781297,-0.41455773172635446,-0.4133397533379508
1735211760.537797,48,-578387.1136805767,-4730961.821023536,5072433.035944665,-0.03412340271978816,-0.8100115084047506,-0.41452181343381583,-0.4133809657803813
1735211760.662797,49,-578652.5558007979,-4731600.832021622,5071788.047027148,-0.034081744048884234,-0.8100099370282041,-0.4144858951412772,-0.4134221782228118
1735211760.787797,50,-578917.9979210192,-4732239.843019707,5071143.058109632,-0.034040085377980304,-0.8100083656516577,-0.4144499768487386,-0.41346339066524224
1735211760.912797,51,-579183.4400412404,-4732878.854017793,5070498.069192115,-0.03399842670707638,-0.8100067942751112,-0.4144140585561999,-0.41350460310767273
1735211761.037797,52,-579448.8821614616,-4733517.865015878,5069853.080274599,-0.03395676803617246,-0.8100052228985648,-0.41437814026366127,-0.4135458155501032
1735211761.162797,53,-579714.3242816828,-4734156.876013964,5069208.091357083,-0.03391510936526853,-0.8100036515220183,-0.41434222197112264,-0.41358702799253366
1735211761.287797,54,-579979.7664019042,-4734795.88701205,5068563.1024395665,-0.03387345069436461,-0.8100020801454718,-0.414306303678584,-0.41362824043496416
1735211761.412797,55,-580245.2085221254,-4735434.898010136,5067918.11352205,-0.033831792023460684,-0.8100005087689254,-0.4142703853860454,-0.41366945287739465
1735211761.537797,56,-580510.6506423466,-4736073.909008221,5067273.124604533,-0.033790133352556755,-0.8099989373923789,-0.41423446709350675,-0.41371066531982514
1735211761.662797,57,-580776.0927625679,-4736712.920006306,5066628.135687017,-0.03374847468165283,-0.8099973660158325,-0.41419854880096807,-0.4137518777622556
1735211761.787797,58,-581041.5348827891,-4737351.931004392,5065983.1467695,-0.03370681601074891,-0.8099957946392861,-0.41416263050842944,-0.4137930902046861
1735211761.912797,59,-581306.9770030103,-4737990.942002477,5065338.157851984,-0.03366515733984498,-0.8099942232627396,-0.4141267122158908,-0.41383430264711657
1735211762.037797,60,-581572.4191232317,-4738629.953000563,5064693.168934467,-0.03362349866894106,-0.8099926518861931,-0.4140907939233522,-0.413875515089547
1735211762.162797,61,-581837.8612434529,-4739268.963998648,5064048.180016951,-0.033581839998037134,-0.8099910805096466,-0.41405487563081356,-0.4139167275319775
1735211762.287797,62,-582103.3033636741,-4739907.974996734,5063403.191099434,-0.033540181327133205,-0.8099895091331002,-0.41401895733827493,-0.413957939974408
1735211762.412797,63,-582368.7454838954,-4740546.98599482,5062758.202181918,-0.03349852265622928,-0.8099879377565538,-0.41398303904573625,-0.41399915241683843
1735211762.537797,64,-582634.1876041166,-4741185.996992906,5062113.213264401,-0.03345686398532536,-0.8099863663800073,-0.4139471207531976,-0.41404036485926893
1735211762.662797,65,-582899.6297243378,-4741825.007990991,5061468.2243468845,-0.03341520531442143,-0.8099847950034609,-0.413911202460659,-0.4140815773016994
1735211762.787797,66,-583165.0718445592,-4742464.018989077,5060823.235429368,-0.03337354664351751,-0.8099832236269144,-0.41387528416812036,-0.41412278974412986
1735211762.912797,67,-583430.5139647804,-4743103.029987162,5060178.246511851,-0.033331887972613584,-0.8099816522503679,-0.41383936587558173,-0.41416400218656035
1735211763.037797,68,-583695.9560850016,-4743742.040985248,5059533.257594335,-0.033290229301709655,-0.8099800808738215,-0.4138034475830431,-0.41420521462899085
1735211763.162797,69,-583961.3982052229,-4744381.051983333,5058888.268676818,-0.03324857063080573,-0.809978509497275,-0.4137675292905044,-0.4142464270714213
1735211763.287797,70,-584226.8403254441,-4745020.062981419,5058243.279759302,-0.03320691195990181,-0.8099769381207286,-0.4137316109979658,-0.4142876395138518
1735211763.412797,71,-584492.2824456653,-4745659.073979504,5057598.290841785,-0.03316525328899788,-0.8099753667441821,-0.41369569270542716,-0.4143288519562823
1735211763.537797,72,-584757.7245658867,-4746298.0849775905,5056953.301924269,-0.03312359461809396,-0.8099737953676357,-0.41365977441288854,-0.4143700643987127
1735211763.662797,73,-585023.1666861079,-4746937.095975676,5056308.313006752,-0.033081935947190035,-0.8099722239910893,-0.4136238561203499,-0.4144112768411432
1735211763.787797,74,-585288.6088063291,-4747576.106973761,5055663.324089236,-0.033040277276286105,-0.8099706526145427,-0.4135879378278113,-0.4144524892835737
1735211763.912797,75,-585554.0509265504,-4748215.117971847,5055018.33517172,-0.03299861860538218,-0.8099690812379963,-0.4135520195352726,-0.4144937017260042
1735211764.037797,76,-585819.4930467716,-4748854.128969932,5054373.3462542035,-0.03295695993447826,-0.8099675098614498,-0.41351610124273397,-0.41453491416843463
1735211764.162797,77,-586084.9351669928,-4749493.139968018,5053728.357336687,-0.03291530126357433,-0.8099659384849034,-0.41348018295019534,-0.4145761266108651
1735211764.287797,78,-586350.3772872142,-4750132.150966103,5053083.36841917,-0.03287364259267041,-0.809964367108357,-0.4134442646576567,-0.4146173390532956
1735211764.412797,79,-586615.8194074354,-4750771.161964189,5052438.379501654,-0.032831983921766485,-0.8099627957318105,-0.4134083463651181,-0.41465855149572606
1735211764.537797,80,-586881.2615276566,-4751410.172962274,5051793.390584137,-0.032790325250862555,-0.8099612243552641,-0.41337242807257946,-0.41469976393815655
1735211764.662797,81,-587146.7036478779,-4752049.1839603605,5051148.401666621,-0.03274866657995863,-0.8099596529787175,-0.4133365097800408,-0.41474097638058705
1735211764.787797,82,-587412.1457680991,-4752688.194958446,5050503.412749104,-0.03270700790905471,-0.8099580816021711,-0.41330059148750214,-0.4147821888230175
1735211764.912797,83,-587677.5878883203,-4753327.205956532,5049858.423831588,-0.03266534923815078,-0.8099565102256246,-0.4132646731949635,-0.414823401265448
1735211765.037797,84,-587943.0300085417,-4753966.216954617,5049213.434914071,-0.03262369056724686,-0.8099549388490782,-0.4132287549024249,-0.41486461370787847
1735211765.162797,85,-588208.4721287629,-4754605.227952703,5048568.445996555,-0.032582031896342935,-0.8099533674725318,-0.41319283660988626,-0.4149058261503089
1735211765.287797,86,-588473.9142489841,-4755244.238950788,5047923.457079038,-0.032540373225439005,-0.8099517960959853,-0.41315691831734763,-0.4149470385927394
1735211765.412797,87,-588739.3563692054,-4755883.249948874,5047278.4681615215,-0.03249871455453508,-0.8099502247194388,-0.41312100002480895,-0.4149882510351699
1735211765.537797,88,-589004.7984894266,-4756522.260946959,5046633.479244005,-0.03245705588363116,-0.8099486533428923,-0.4130850817322703,-0.41502946347760034
1735211765.662797,89,-589270.2406096478,-4757161.271945045,5045988.490326488,-0.03241539721272723,-0.8099470819663459,-0.4130491634397317,-0.41507067592003083
1735211765.787797,90,-589535.6827298691,-4757800.2829431305,5045343.501408972,-0.03237373854182331,-0.8099455105897995,-0.41301324514719306,-0.4151118883624613
1735211765.912797,91,-589801.1248500904,-4758439.293941216,5044698.512491455,-0.032332079870919385,-0.809943939213253,-0.41297732685465444,-0.41515310080489176
1735211766.037797,92,-590066.5669703116,-4759078.304939302,5044053.523573939,-0.032290421200015455,-0.8099423678367066,-0.4129414085621158,-0.41519431324732226
1735211766.162797,93,-590332.0090905328,-4759717.315937387,5043408.534656422,-0.03224876252911153,-0.8099407964601602,-0.4129054902695771,-0.41523552568975275
1735211766.287797,94,-590597.4512107541,-4760356.326935473,5042763.545738906,-0.03220710385820761,-0.8099392250836136,-0.4128695719770385,-0.4152767381321832
1735211766.412797,95,-590862.8933309753,-4760995.337933558,5042118.556821389,-0.03216544518730368,-0.8099376537070672,-0.41283365368449987,-0.4153179505746137
1735211766.537797,96,-591128.3354511965,-4761634.348931644,5041473.567903873,-0.03212378651639976,-0.8099360823305207,-0.41279773539196124,-0.4153591630170442
1735211766.662797,97,-591393.7775714179,-4762273.359929729,5040828.578986357,-0.032082127845495835,-0.8099345109539743,-0.4127618170994226,-0.41540037545947467
1735211766.787797,98,-591659.2196916391,-4762912.370927815,5040183.59006884,-0.032040469174591905,-0.8099329395774278,-0.412725898806884,-0.4154415879019051
1735211766.912797,99,-591924.6618118603,-4763551.3819259005,5039538.601151324,-0.03199881050368798,-0.8099313682008814,-0.4126899805143453,-0.4154828003443356
1735211767.037797,100,-592190.1039320816,-4764190.392923987,5038893.612233807,-0.03195715183278406,-0.809929796824335,-0.4126540622218067,-0.4155240127867661
1735211767.162797,101,-592455.5460523028,-4764829.403922072,5038248.623316291,-0.03191549316188013,-0.8099282254477884,-0.41261814392926804,-0.41556522522919653
1735211767.287797,102,-592720.988172524,-4765468.414920158,5037603.634398774,-0.03187383449097621,-0.809926654071242,-0.4125822256367294,-0.415606437671627
1735211767.412797,103,-592986.4302927454,-4766107.425918243,5036958.645481258,-0.031832175820072285,-0.8099250826946955,-0.4125463073441908,-0.4156476501140575
1735211767.537797,104,-593251.8724129666,-4766746.436916329,5036313.656563741,-0.031790517149168356,-0.8099235113181491,-0.41251038905165216,-0.41568886255648796
1735211767.662797,105,-593517.3145331878,-4767385.447914414,5035668.667646225,-0.03174885847826443,-0.8099219399416027,-0.4124744707591135,-0.41573007499891845
1735211767.787797,106,-593782.7566534091,-4768024.4589125,5035023.678728708,-0.03170719980736051,-0.8099203685650562,-0.41243855246657485,-0.41577128744134895
1735211767.912797,107,-594048.1987736303,-4768663.469910585,5034378.6898111915,-0.03166554113645658,-0.8099187971885098,-0.4124026341740362,-0.4158124998837794
1735211768.037797,108,-594313.6408938515,-4769302.48090867,5033733.700893675,-0.03162388246555266,-0.8099172258119632,-0.4123667158814976,-0.4158537123262099
1735211768.162797,109,-594579.0830140729,-4769941.491906757,5033088.711976158,-0.031582223794648735,-0.8099156544354168,-0.41233079758895896,-0.4158949247686404
1735211768.287797,110,-594844.5251342941,-4770580.502904842,5032443.723058642,-0.031540565123744806,-0.8099140830588704,-0.41229487929642034,-0.4159361372110708
1735211768.412797,111,-595109.9672545153,-4771219.513902928,5031798.734141125,-0.03149890645284088,-0.8099125116823239,-0.41225896100388165,-0.4159773496535013
1735211768.537797,112,-595375.4093747366,-4771858.524901013,5031153.745223609,-0.03145724778193696,-0.8099109403057775,-0.412223042711343,-0.4160185620959318
1735211768.662797,113,-595640.8514949578,-4772497.535899099,5030508.756306092,-0.03141558911103303,-0.809909368929231,-0.4121871244188044,-0.41605977453836224
1735211768.787797,114,-595906.293615179,-4773136.546897184,5029863.767388576,-0.03137393044012911,-0.8099077975526846,-0.41215120612626577,-0.41610098698079273
1735211768.912797,115,-596171.7357354003,-4773775.55789527,5029218.778471059,-0.031332271769225185,-0.809906226176138,-0.41211528783372714,-0.4161421994232232
1735211769.037797,116,-596437.1778556216,-4774414.568893355,5028573.789553543,-0.031290613098321256,-0.8099046547995916,-0.4120793695411885,-0.4161834118656537
1735211769.162797,117,-596702.6199758428,-4775053.579891441,5027928.800636026,-0.031248954427417333,-0.8099030834230452,-0.41204345124864983,-0.41622462430808416
1735211769.287797,118,-596968.0620960641,-4775692.5908895265,5027283.8117185095,-0.03120729575651341,-0.8099015120464987,-0.4120075329561112,-0.41626583675051465
1735211769.412797,119,-597233.5042162853,-4776331.601887613,5026638.822800994,-0.031165637085609484,-0.8098999406699523,-0.41197161466357257,-0.41630704919294514
1735211769.537797,120,-597498.9463365065,-4776970.612885698,5025993.833883477,-0.031123978414705558,-0.8098983692934059,-0.41193569637103394,-0.4163482616353756
1735211769.662797,121,-597764.3884567278,-4777609.623883784,5025348.844965961,-0.031082319743801635,-0.8098967979168594,-0.4118997780784953,-0.4163894740778061
1735211769.787797,122,-598029.830576949,-4778248.634881869,5024703.856048444,-0.03104066107289771,-0.8098952265403129,-0.4118638597859567,-0.41643068652023657
1735211769.912797,123,-598295.2726971703,-4778887.645879955,5024058.867130928,-0.030999002401993783,-0.8098936551637664,-0.411827941493418,-0.416471898962667
1735211770.037797,124,-598560.7148173916,-4779526.65687804,5023413.878213411,-0.03095734373108986,-0.80989208378722,-0.4117920232008794,-0.4165131114050975
1735211770.162797,125,-598826.1569376128,-4780165.667876125,5022768.889295895,-0.030915685060185934,-0.8098905124106736,-0.41175610490834075,-0.416554323847528
1735211770.287797,126,-599091.599057834,-4780804.678874211,5022123.900378378,-0.030874026389282008,-0.8098889410341271,-0.4117201866158021,-0.41659553628995843
1735211770.412797,127,-599357.0411780553,-4781443.6898722965,5021478.911460862,-0.030832367718378086,-0.8098873696575807,-0.4116842683232635,-0.41663674873238893
1735211770.537797,128,-599622.4832982766,-4782082.700870383,5020833.922543345,-0.03079070904747416,-0.8098857982810342,-0.41164835003072486,-0.4166779611748194
1735211770.662797,129,-599887.9254184978,-4782721.711868468,5020188.9336258285,-0.030749050376570233,-0.8098842269044877,-0.4116124317381862,-0.41671917361724986
1735211770.787797,130,-600153.3675387191,-4783360.722866554,5019543.944708312,-0.03070739170566631,-0.8098826555279413,-0.41157651344564755,-0.41676038605968035
1735211770.912797,131,-600418.8096589403,-4783999.733864639,5018898.955790795,-0.030665733034762385,-0.8098810841513948,-0.4115405951531089,-0.41680159850211085
1735211771.037797,132,-600684.2517791615,-4784638.744862725,5018253.966873279,-0.03062407436385846,-0.8098795127748484,-0.4115046768605703,-0.4168428109445413
1735211771.162797,133,-600949.6938993828,-4785277.75586081,5017608.977955762,-0.030582415692954536,-0.8098779413983019,-0.41146875856803167,-0.4168840233869718
1735211771.287797,134,-601215.136019604,-4785916.766858896,5016963.989038246,-0.03054075702205061,-0.8098763700217555,-0.41143284027549304,-0.4169252358294023
1735211771.412797,135,-601480.5781398253,-4786555.777856981,5016319.000120729,-0.030499098351146683,-0.809874798645209,-0.41139692198295436,-0.41696644827183277
1735211771.537797,136,-601746.0202600465,-4787194.788855067,5015674.011203213,-0.03045743968024276,-0.8098732272686625,-0.4113610036904157,-0.4170076607142632
1735211771.662797,137,-602011.4623802678,-4787833.799853153,5015029.022285696,-0.030415781009338835,-0.8098716558921161,-0.4113250853978771,-0.4170488731566937
1735211771.787797,138,-602276.904500489,-4788472.810851239,5014384.03336818,-0.03037412233843491,-0.8098700845155696,-0.41128916710533847,-0.4170900855991242
1735211771.912797,139,-602542.3466207102,-4789111.821849324,5013739.044450663,-0.030332463667530986,-0.8098685131390232,-0.41125324881279984,-0.41713129804155463
1735211772.037797,140,-602807.7887409315,-4789750.83284741,5013094.0555331465,-0.03029080499662706,-0.8098669417624768,-0.4112173305202612,-0.4171725104839851
1735211772.162797,141,-603073.2308611528,-4790389.843845495,5012449.066615631,-0.030249146325723134,-0.8098653703859303,-0.41118141222772253,-0.4172137229264156
1735211772.287797,142,-603338.672981374,-4791028.85484358,5011804.077698114,-0.03020748765481921,-0.8098637990093838,-0.4111454939351839,-0.41725493536884606
1735211772.412797,143,-603604.1151015953,-4791667.865841666,5011159.088780598,-0.030165828983915285,-0.8098622276328373,-0.4111095756426453,-0.41729614781127655
1735211772.537797,144,-603869.5572218165,-4792306.876839751,5010514.099863081,-0.03012417031301136,-0.8098606562562909,-0.41107365735010665,-0.41733736025370705
1735211772.662797,145,-604134.9993420377,-4792945.887837837,5009869.110945565,-0.030082511642107436,-0.8098590848797445,-0.411037739057568,-0.4173785726961375
1735211772.787797,146,-604400.441462259,-4793584.898835923,5009224.122028048,-0.03004085297120351,-0.809857513503198,-0.4110018207650294,-0.417419785138568
1735211772.912797,147,-604665.8835824803,-4794223.909834009,5008579.133110532,-0.029999194300299584,-0.8098559421266516,-0.4109659024724907,-0.41746099758099847
1735211773.037797,148,-604931.3257027015,-4794862.920832094,5007934.144193015,-0.02995753562939566,-0.8098543707501051,-0.4109299841799521,-0.4175022100234289
1735211773.162797,149,-605196.7678229228,-4795501.93183018,5007289.1552754985,-0.029915876958491735,-0.8098527993735586,-0.41089406588741345,-0.4175434224658594
1735211773.287797,150,-605462.209943144,-4796140.942828265,5006644.166357982,-0.02987421828758781,-0.8098512279970121,-0.4108581475948748,-0.4175846349082899
1735211773.412797,151,-605727.6520633652,-4796779.953826351,5005999.177440465,-0.029832559616683886,-0.8098496566204657,-0.4108222293023362,-0.41762584735072034
1735211773.537797,152,-605993.0941835865,-4797418.964824436,5005354.188522949,-0.02979090094577996,-0.8098480852439193,-0.41078631100979757,-0.41766705979315083
1735211773.662797,153,-606258.5363038077,-4798057.975822522,5004709.199605432,-0.029749242274876034,-0.8098465138673728,-0.4107503927172589,-0.4177082722355813
1735211773.787797,154,-606523.978424029,-4798696.986820607,5004064.210687916,-0.02970758360397211,-0.8098449424908264,-0.41071447442472026,-0.41774948467801176
1735211773.912797,155,-606789.4205442503,-4799335.9978186935,5003419.221770399,-0.029665924933068185,-0.80984337111428,-0.4106785561321816,-0.41779069712044226
1735211774.037797,156,-607054.8626644715,-4799975.008816779,5002774.232852883,-0.02962426626216426,-0.8098417997377334,-0.410642637839643,-0.41783190956287275
1735211774.162797,157,-607320.3047846927,-4800614.019814865,5002129.243935366,-0.029582607591260336,-0.809840228361187,-0.41060671954710437,-0.41787312200530324
1735211774.287797,158,-607585.746904914,-4801253.03081295,5001484.25501785,-0.02954094892035641,-0.8098386569846405,-0.41057080125456574,-0.4179143344477337
1735211774.412797,159,-607851.1890251352,-4801892.041811035,5000839.266100333,-0.029499290249452484,-0.8098370856080941,-0.41053488296202706,-0.4179555468901642
1735211774.537797,160,-608116.6311453565,-4802531.052809121,5000194.2771828165,-0.02945763157854856,-0.8098355142315476,-0.41049896466948843,-0.41799675933259467
1735211774.662797,161,-608382.0732655778,-4803170.063807206,4999549.2882653,-0.029415972907644635,-0.8098339428550012,-0.4104630463769498,-0.4180379717750251
1735211774.787797,162,-608647.515385799,-4803809.074805292,4998904.299347784,-0.02937431423674071,-0.8098323714784548,-0.4104271280844112,-0.4180791842174556
1735211774.912797,163,-608912.9575060202,-4804448.085803377,4998259.310430268,-0.029332655565836786,-0.8098308001019082,-0.41039120979187255,-0.4181203966598861
1735211775.037797,164,-609178.3996262415,-4805087.0968014635,4997614.321512751,-0.02929099689493286,-0.8098292287253618,-0.4103552914993339,-0.41816160910231653
1735211775.162797,165,-609443.8417464627,-4805726.107799549,4996969.332595235,-0.029249338224028934,-0.8098276573488153,-0.41031937320679523,-0.418202821544747
1735211775.287797,166,-609709.283866684,-4806365.118797635,4996324.343677718,-0.02920767955312501,-0.8098260859722689,-0.4102834549142566,-0.4182440339871775
1735211775.412797,167,-609974.7259869053,-4807004.12979572,4995679.354760202,-0.029166020882221085,-0.8098245145957225,-0.410247536621718,-0.41828524642960796
1735211775.537797,168,-610240.1681071265,-4807643.140793806,4995034.365842685,-0.02912436221131716,-0.809822943219176,-0.41021161832917935,-0.41832645887203845
1735211775.662797,169,-610505.6102273477,-4808282.151791891,4994389.376925169,-0.029082703540413236,-0.8098213718426296,-0.4101757000366407,-0.41836767131446895
1735211775.787797,170,-610771.052347569,-4808921.162789977,4993744.388007652,-0.02904104486950931,-0.809819800466083,-0.4101397817441021,-0.4184088837568994
1735211775.912797,171,-611036.4944677902,-4809560.173788062,4993099.3990901355,-0.028999386198605384,-0.8098182290895366,-0.4101038634515634,-0.4184500961993299
1735211776.037797,172,-611301.9365880114,-4810199.184786148,4992454.410172619,-0.02895772752770146,-0.8098166577129902,-0.4100679451590248,-0.4184913086417604
1735211776.162797,173,-611567.3787082327,-4810838.1957842335,4991809.421255102,-0.028916068856797535,-0.8098150863364437,-0.41003202686648615,-0.4185325210841908
1735211776.287797,174,-611832.820828454,-4811477.20678232,4991164.432337586,-0.02887441018589361,-0.8098135149598973,-0.4099961085739475,-0.4185737335266213
1735211776.412797,175,-612098.2629486752,-4812116.217780405,4990519.443420069,-0.028832751514989687,-0.8098119435833508,-0.4099601902814089,-0.4186149459690518
1735211776.537797,176,-612363.7050688965,-4812755.22877849,4989874.454502553,-0.02879109284408576,-0.8098103722068044,-0.40992427198887027,-0.4186561584114823
1735211776.662797,177,-612629.1471891177,-4813394.239776576,4989229.465585036,-0.028749434173181834,-0.8098088008302579,-0.4098883536963316,-0.41869737085391273
1735211776.787797,178,-612894.589309339,-4814033.250774661,4988584.47666752,-0.02870777550227791,-0.8098072294537114,-0.40985243540379296,-0.4187385832963432
1735211776.912797,179,-613160.0314295602,-4814672.261772747,4987939.487750003,-0.028666116831373985,-0.809805658077165,-0.40981651711125433,-0.4187797957387737
1735211777.037797,180,-613425.4735497815,-4815311.272770832,4987294.498832487,-0.02862445816047006,-0.8098040867006185,-0.4097805988187157,-0.41882100818120416
1735211777.162797,181,-613690.9156700027,-4815950.283768918,4986649.50991497,-0.028582799489566137,-0.8098025153240721,-0.4097446805261771,-0.41886222062363465
1735211777.287797,182,-613956.3577902239,-4816589.2947670035,4986004.5209974535,-0.02854114081866221,-0.8098009439475257,-0.40970876223363845,-0.41890343306606515
1735211777.412797,183,-614221.7999104452,-4817228.30576509,4985359.532079937,-0.028499482147758284,-0.8097993725709791,-0.40967284394109976,-0.4189446455084956
1735211777.537797,184,-614487.2420306664,-4817867.316763175,4984714.543162421,-0.02845782347685436,-0.8097978011944327,-0.40963692564856113,-0.4189858579509261
1735211777.662797,185,-614752.6841508877,-4818506.327761261,4984069.554244905,-0.028416164805950436,-0.8097962298178862,-0.4096010073560225,-0.41902707039335657
1735211777.787797,186,-615018.126271109,-4819145.338759346,4983424.565327388,-0.02837450613504651,-0.8097946584413398,-0.4095650890634839,-0.419068282835787
1735211777.912797,187,-615283.5683913302,-4819784.349757432,4982779.576409872,-0.028332847464142587,-0.8097930870647934,-0.40952917077094525,-0.4191094952782175
1735211778.037797,188,-615549.0105115514,-4820423.360755517,4982134.587492355,-0.02829118879323866,-0.8097915156882469,-0.4094932524784066,-0.419150707720648
1735211778.162797,189,-615814.4526317727,-4821062.371753603,4981489.598574839,-0.028249530122334734,-0.8097899443117005,-0.40945733418586794,-0.41919192016307844
1735211778.287797,190,-616079.8947519939,-4821701.382751688,4980844.609657322,-0.028207871451430812,-0.8097883729351539,-0.4094214158933293,-0.41923313260550893
1735211778.412797,191,-616345.3368722151,-4822340.393749774,4980199.6207398055,-0.028166212780526886,-0.8097868015586075,-0.4093854976007907,-0.4192743450479394
1735211778.537797,192,-616610.7789924365,-4822979.40474786,4979554.631822289,-0.02812455410962296,-0.809785230182061,-0.40934957930825205,-0.41931555749036986
1735211778.662797,193,-616876.2211126577,-4823618.415745945,4978909.642904772,-0.028082895438719037,-0.8097836588055146,-0.4093136610157134,-0.41935676993280036
1735211778.787797,194,-617141.6632328789,-4824257.426744031,4978264.653987256,-0.02804123676781511,-0.8097820874289682,-0.4092777427231748,-0.41939798237523085
1735211778.912797,195,-617407.1053531002,-4824896.437742116,4977619.665069739,-0.027999578096911185,-0.8097805160524217,-0.4092418244306361,-0.41943919481766134
1735211779.037797,196,-617672.5474733214,-4825535.448740202,4976974.676152223,-0.027957919426007262,-0.8097789446758753,-0.4092059061380975,-0.4194804072600918
1735211779.162797,197,-617937.9895935426,-4826174.459738287,4976329.687234706,-0.027916260755103336,-0.8097773732993288,-0.40916998784555886,-0.4195216197025223
1735211779.287797,198,-618203.431713764,-4826813.470736373,4975684.69831719,-0.02787460208419941,-0.8097758019227823,-0.40913406955302023,-0.41956283214495277
1735211779.412797,199,-618468.8738339852,-4827452.481734458,4975039.709399673,-0.027832943413295487,-0.8097742305462359,-0.4090981512604816,-0.4196040445873832
1735211779.537797,200,-618734.3159542064,-4828091.492732544,4974394.720482157,-0.02779128474239156,-0.8097726591696894,-0.409062232967943,-0.4196452570298137
1735211779.662797,201,-618999.7580744277,-4828730.50373063,4973749.73156464,-0.027749626071487635,-0.809771087793143,-0.4090263146754043,-0.4196864694722442
1735211779.787797,202,-619265.2001946489,-4829369.514728716,4973104.7426471235,-0.027707967400583712,-0.8097695164165966,-0.40899039638286566,-0.41972768191467463
1735211779.912797,203,-619530.6423148701,-4830008.525726801,4972459.753729607,-0.027666308729679786,-0.8097679450400501,-0.40895447809032703,-0.4197688943571051
1735211780.037797,204,-619796.0844350915,-4830647.536724887,4971814.76481209,-0.02762465005877586,-0.8097663736635036,-0.4089185597977884,-0.4198101067995356
1735211780.162797,205,-620061.5265553127,-4831286.547722972,4971169.775894574,-0.027582991387871937,-0.8097648022869571,-0.4088826415052498,-0.41985131924196606
1735211780.287797,206,-620326.9686755339,-4831925.558721058,4970524.786977058,-0.02754133271696801,-0.8097632309104107,-0.40884672321271115,-0.41989253168439655
1735211780.412797,207,-620592.4107957552,-4832564.569719143,4969879.798059542,-0.027499674046064085,-0.8097616595338643,-0.40881080492017247,-0.41993374412682705
1735211780.537797,208,-620857.8529159764,-4833203.580717229,4969234.809142025,-0.027458015375160162,-0.8097600881573178,-0.40877488662763384,-0.4199749565692575
1735211780.662797,209,-621123.2950361976,-4833842.591715314,4968589.820224509,-0.027416356704256236,-0.8097585167807714,-0.4087389683350952,-0.420016169011688
1735211780.787797,210,-621388.737156419,-4834481.6027134,4967944.831306992,-0.02737469803335231,-0.8097569454042249,-0.4087030500425566,-0.4200573814541185
1735211780.912797,211,-621654.1792766402,-4835120.613711486,4967299.842389476,-0.027333039362448387,-0.8097553740276784,-0.40866713175001795,-0.4200985938965489
1735211781.037797,212,-621919.6213968614,-4835759.624709571,4966654.853471959,-0.02729138069154446,-0.809753802651132,-0.4086312134574793,-0.4201398063389794
1735211781.162797,213,-622185.0635170827,-4836398.635707657,4966009.864554442,-0.027249722020640535,-0.8097522312745855,-0.40859529516494064,-0.4201810187814099
